unit_id,panel_id,room,orientation,is_exterior
2102,2B_WALL11,bedroom 01,Unknown,False
2102,2B_FLOOR12,bedroom 01,Unknown,True
2102,2B_ROOF13,bedroom 01,Unknown,True
2102,2B_WALL6,bedroom 02,Unknown,False
2102,2B_WALL5,bedroom 02,Unknown,False
2102,2B_FLOOR7,bedroom 02,Unknown,False
2102,2B_ROOF8,bedroom 02,Unknown,True
281,3B_DOOR0,living room,Unknown,False
281,3B_FLOOR1,living room,Unknown,False
281,3B_ROOF2,living room,Unknown,False
281,3B_WALL10,bathroom,South,True
281,3B_WINDOW9,bedroom 01,North,True
281,3B_WINDOW8,bedroom 01,East,True
281,3B_FLOOR11,bedroom 01,Unknown,False
281,3B_ROOF12,bedroom 01,Unknown,False
281,3B_WINDOW13,bedroom 02,East,True
281,3B_WALL15,bedroom 02,Unknown,False
281,3B_WALL14,bedroom 02,Unknown,False
281,3B_FLOOR16,bedroom 02,Unknown,False
281,3B_ROOF17,bedroom 02,Unknown,False
281,3B_WINDOW3,bedroom 03,East,True
281,3B_WALL5,bedroom 03,Unknown,False
281,3B_WALL4,bedroom 03,Unknown,False
281,3B_FLOOR6,bedroom 03,Unknown,False
281,3B_ROOF7,bedroom 03,Unknown,False
269,2B_WALL1,kitchen,Unknown,False
269,2B_DOOR0,living room,Unknown,False
269,2B_FLOOR2,living room,Unknown,False
269,2B_ROOF3,living room,Unknown,False
269,2B_WALL11,bedroom 01,Unknown,False
269,2B_FLOOR12,bedroom 01,Unknown,True
269,2B_ROOF13,bedroom 01,Unknown,True
269,2B_WALL6,bedroom 02,Unknown,False
269,2B_WALL5,bedroom 02,Unknown,False
269,2B_FLOOR7,bedroom 02,Unknown,False
269,2B_ROOF8,bedroom 02,Unknown,False
2103,1B_WALL0,kitchen,Unknown,False
2103,1B_DOOR2,living room,Unknown,False
2103,1B_FLOOR3,living room,Unknown,False
2103,1B_ROOF4,living room,Unknown,False
2103,1B_WALL5,bathroom,Unknown,False
2103,1B_WALL6,bedroom 01,Unknown,False
2103,1B_FLOOR8,bedroom 01,Unknown,False
2103,1B_ROOF9,bedroom 01,Unknown,False
285,3B_DOOR0,living room,Unknown,False
285,3B_FLOOR1,living room,Unknown,False
285,3B_ROOF2,living room,Unknown,False
285,3B_WALL10,bathroom,North,True
285,3B_WINDOW9,bedroom 01,South,True
285,3B_WINDOW8,bedroom 01,West,True
285,3B_FLOOR11,bedroom 01,Unknown,True
285,3B_ROOF12,bedroom 01,Unknown,False
285,3B_WINDOW13,bedroom 02,West,True
285,3B_WALL15,bedroom 02,Unknown,False
285,3B_WALL14,bedroom 02,Unknown,False
285,3B_FLOOR16,bedroom 02,Unknown,False
285,3B_ROOF17,bedroom 02,Unknown,False
285,3B_WINDOW3,bedroom 03,West,True
285,3B_WALL5,bedroom 03,Unknown,False
285,3B_WALL4,bedroom 03,Unknown,False
285,3B_FLOOR6,bedroom 03,Unknown,False
285,3B_ROOF7,bedroom 03,Unknown,False
272,3B_DOOR0,living room,Unknown,False
272,3B_FLOOR1,living room,Unknown,False
272,3B_ROOF2,living room,Unknown,False
272,3B_WALL10,bathroom,West,True
272,3B_WINDOW9,bedroom 01,East,True
272,3B_WINDOW8,bedroom 01,South,True
272,3B_FLOOR11,bedroom 01,Unknown,False
272,3B_ROOF12,bedroom 01,Unknown,False
272,3B_WINDOW13,bedroom 02,South,True
272,3B_WALL15,bedroom 02,Unknown,False
272,3B_WALL14,bedroom 02,Unknown,False
272,3B_FLOOR16,bedroom 02,Unknown,False
272,3B_ROOF17,bedroom 02,Unknown,False
272,3B_WINDOW4,bedroom 03,East,True
272,3B_WINDOW3,bedroom 03,South,True
272,3B_WALL5,bedroom 03,Unknown,False
272,3B_FLOOR6,bedroom 03,Unknown,False
272,3B_ROOF7,bedroom 03,Unknown,False
387,2B_WALL1,kitchen,Unknown,False
387,2B_DOOR0,living room,Unknown,False
387,2B_FLOOR2,living room,Unknown,False
387,2B_ROOF3,living room,Unknown,False
387,2B_WALL11,bedroom 01,West,True
387,2B_WINDOW10,bedroom 01,East,True
387,2B_WINDOW9,bedroom 01,South,True
387,2B_FLOOR12,bedroom 01,Unknown,False
387,2B_ROOF13,bedroom 01,Unknown,True
387,2B_WINDOW4,bedroom 02,South,True
387,2B_WALL6,bedroom 02,Unknown,False
387,2B_WALL5,bedroom 02,Unknown,False
387,2B_FLOOR7,bedroom 02,Unknown,False
387,2B_ROOF8,bedroom 02,Unknown,True
373,3B_DOOR0,living room,Unknown,False
373,3B_FLOOR1,living room,Unknown,False
373,3B_ROOF2,living room,Unknown,True
373,3B_WALL10,bathroom,West,True
373,3B_WINDOW9,bedroom 01,East,True
373,3B_WALL8,bedroom 01,Unknown,False
373,3B_FLOOR11,bedroom 01,Unknown,False
373,3B_ROOF12,bedroom 01,Unknown,True
373,3B_WINDOW13,bedroom 02,South,True
373,3B_WALL15,bedroom 02,Unknown,False
373,3B_WALL14,bedroom 02,Unknown,False
373,3B_FLOOR16,bedroom 02,Unknown,False
373,3B_ROOF17,bedroom 02,Unknown,True
373,3B_WINDOW3,bedroom 03,South,True
373,3B_WALL5,bedroom 03,Unknown,False
373,3B_WALL4,bedroom 03,Unknown,False
373,3B_FLOOR6,bedroom 03,Unknown,False
373,3B_ROOF7,bedroom 03,Unknown,False
380,2B_WALL1,kitchen,East,True
380,2B_DOOR0,living room,Unknown,False
380,2B_FLOOR2,living room,Unknown,True
380,2B_ROOF3,living room,Unknown,False
380,2B_WINDOW10,bedroom 01,West,True
380,2B_WINDOW9,bedroom 01,North,True
380,2B_WALL11,bedroom 01,Unknown,False
380,2B_FLOOR12,bedroom 01,Unknown,True
380,2B_ROOF13,bedroom 01,Unknown,False
380,2B_WINDOW5,bedroom 02,West,True
380,2B_WINDOW4,bedroom 02,North,True
380,2B_WALL6,bedroom 02,Unknown,False
380,2B_FLOOR7,bedroom 02,Unknown,False
380,2B_ROOF8,bedroom 02,Unknown,False
363,1B_WALL0,kitchen,Unknown,False
363,1B_DOOR2,living room,Unknown,False
363,1B_WALL1,living room,Unknown,False
363,1B_FLOOR3,living room,Unknown,False
363,1B_ROOF4,living room,Unknown,False
363,1B_WALL5,bathroom,Unknown,False
363,1B_WALL7,bedroom 01,Unknown,False
363,1B_FLOOR8,bedroom 01,Unknown,False
363,1B_ROOF9,bedroom 01,Unknown,False
393,1B_WALL0,kitchen,South,True
393,1B_WINDOW1,living room,North,True
393,1B_DOOR2,living room,Unknown,False
393,1B_FLOOR3,living room,Unknown,False
393,1B_ROOF4,living room,Unknown,True
393,1B_WALL5,bathroom,Unknown,False
393,1B_WINDOW6,bedroom 01,East,True
393,1B_WALL7,bedroom 01,Unknown,False
393,1B_FLOOR8,bedroom 01,Unknown,True
393,1B_ROOF9,bedroom 01,Unknown,True
390,2B_WALL1,kitchen,North,True
390,2B_DOOR0,living room,Unknown,False
390,2B_FLOOR2,living room,Unknown,False
390,2B_ROOF3,living room,Unknown,True
390,2B_WINDOW10,bedroom 01,South,True
390,2B_WINDOW9,bedroom 01,West,True
390,2B_WALL11,bedroom 01,Unknown,False
390,2B_FLOOR12,bedroom 01,Unknown,False
390,2B_ROOF13,bedroom 01,Unknown,True
390,2B_WINDOW5,bedroom 02,South,True
390,2B_WINDOW4,bedroom 02,West,True
390,2B_WALL6,bedroom 02,Unknown,False
390,2B_FLOOR7,bedroom 02,Unknown,False
390,2B_ROOF8,bedroom 02,Unknown,True
389,2B_WALL1,kitchen,Unknown,False
389,2B_DOOR0,living room,Unknown,False
389,2B_FLOOR2,living room,Unknown,False
389,2B_ROOF3,living room,Unknown,True
389,2B_WALL11,bedroom 01,West,True
389,2B_WINDOW10,bedroom 01,East,True
389,2B_WINDOW9,bedroom 01,South,True
389,2B_FLOOR12,bedroom 01,Unknown,False
389,2B_ROOF13,bedroom 01,Unknown,True
389,2B_WINDOW4,bedroom 02,South,True
389,2B_WALL6,bedroom 02,Unknown,False
389,2B_WALL5,bedroom 02,Unknown,False
389,2B_FLOOR7,bedroom 02,Unknown,False
389,2B_ROOF8,bedroom 02,Unknown,True
391,2B_WALL1,kitchen,Unknown,False
391,2B_DOOR0,living room,Unknown,False
391,2B_FLOOR2,living room,Unknown,False
391,2B_ROOF3,living room,Unknown,True
391,2B_WALL11,bedroom 01,Unknown,False
391,2B_FLOOR12,bedroom 01,Unknown,False
391,2B_ROOF13,bedroom 01,Unknown,True
391,2B_WALL6,bedroom 02,Unknown,False
391,2B_WALL5,bedroom 02,Unknown,False
391,2B_FLOOR7,bedroom 02,Unknown,False
391,2B_ROOF8,bedroom 02,Unknown,False
392,2B_WALL1,kitchen,Unknown,False
392,2B_DOOR0,living room,Unknown,False
392,2B_FLOOR2,living room,Unknown,True
392,2B_ROOF3,living room,Unknown,True
392,2B_WALL11,bedroom 01,Unknown,False
392,2B_FLOOR12,bedroom 01,Unknown,False
392,2B_ROOF13,bedroom 01,Unknown,True
392,2B_WALL6,bedroom 02,Unknown,False
392,2B_WALL5,bedroom 02,Unknown,False
392,2B_FLOOR7,bedroom 02,Unknown,False
392,2B_ROOF8,bedroom 02,Unknown,True
378,3B_DOOR0,living room,Unknown,False
378,3B_FLOOR1,living room,Unknown,False
378,3B_ROOF2,living room,Unknown,False
378,3B_WALL10,bathroom,East,True
378,3B_WINDOW9,bedroom 01,West,True
378,3B_WINDOW8,bedroom 01,North,True
378,3B_FLOOR11,bedroom 01,Unknown,False
378,3B_ROOF12,bedroom 01,Unknown,False
378,3B_WINDOW13,bedroom 02,North,True
378,3B_WINDOW15,bedroom 02,East,True
378,3B_WINDOW14,bedroom 02,South,True
378,3B_FLOOR16,bedroom 02,Unknown,False
378,3B_ROOF17,bedroom 02,Unknown,False
378,3B_WINDOW4,bedroom 03,West,True
378,3B_WINDOW3,bedroom 03,North,True
378,3B_WALL5,bedroom 03,Unknown,False
378,3B_FLOOR6,bedroom 03,Unknown,False
378,3B_ROOF7,bedroom 03,Unknown,False
375,3B_DOOR0,living room,Unknown,False
375,3B_FLOOR1,living room,Unknown,False
375,3B_ROOF2,living room,Unknown,False
375,3B_WALL10,bathroom,South,True
375,3B_WINDOW9,bedroom 01,North,True
375,3B_WINDOW8,bedroom 01,East,True
375,3B_FLOOR11,bedroom 01,Unknown,False
375,3B_ROOF12,bedroom 01,Unknown,True
375,3B_WINDOW13,bedroom 02,East,True
375,3B_WALL15,bedroom 02,Unknown,False
375,3B_WALL14,bedroom 02,Unknown,False
375,3B_FLOOR16,bedroom 02,Unknown,False
375,3B_ROOF17,bedroom 02,Unknown,True
375,3B_WINDOW3,bedroom 03,East,True
375,3B_WALL5,bedroom 03,Unknown,False
375,3B_WALL4,bedroom 03,Unknown,False
375,3B_FLOOR6,bedroom 03,Unknown,False
375,3B_ROOF7,bedroom 03,Unknown,False
396,1B_WALL0,kitchen,Unknown,False
396,1B_DOOR2,living room,Unknown,False
396,1B_WALL1,living room,Unknown,False
396,1B_FLOOR3,living room,Unknown,False
396,1B_ROOF4,living room,Unknown,True
396,1B_WALL5,bathroom,Unknown,False
396,1B_WALL6,bedroom 01,Unknown,False
396,1B_FLOOR8,bedroom 01,Unknown,False
396,1B_ROOF9,bedroom 01,Unknown,True
359,1B_WALL0,kitchen,East,True
359,1B_WINDOW1,living room,West,True
359,1B_DOOR2,living room,Unknown,False
359,1B_FLOOR3,living room,Unknown,False
359,1B_ROOF4,living room,Unknown,False
359,1B_WINDOW5,bathroom,East,True
359,1B_WINDOW7,bedroom 01,West,True
359,1B_WINDOW6,bedroom 01,North,True
359,1B_FLOOR8,bedroom 01,Unknown,False
359,1B_ROOF9,bedroom 01,Unknown,False
384,2B_WALL1,kitchen,Unknown,False
384,2B_DOOR0,living room,Unknown,False
384,2B_FLOOR2,living room,Unknown,False
384,2B_ROOF3,living room,Unknown,True
384,2B_WALL11,bedroom 01,North,True
384,2B_WINDOW10,bedroom 01,South,True
384,2B_WINDOW9,bedroom 01,West,True
384,2B_FLOOR12,bedroom 01,Unknown,True
384,2B_ROOF13,bedroom 01,Unknown,True
384,2B_WINDOW6,bedroom 02,East,True
384,2B_WINDOW4,bedroom 02,West,True
384,2B_WALL5,bedroom 02,Unknown,False
384,2B_FLOOR7,bedroom 02,Unknown,False
384,2B_ROOF8,bedroom 02,Unknown,True
388,2B_WALL1,kitchen,Unknown,False
388,2B_DOOR0,living room,Unknown,False
388,2B_FLOOR2,living room,Unknown,False
388,2B_ROOF3,living room,Unknown,True
388,2B_WALL11,bedroom 01,West,True
388,2B_WINDOW10,bedroom 01,East,True
388,2B_WINDOW9,bedroom 01,South,True
388,2B_FLOOR12,bedroom 01,Unknown,False
388,2B_ROOF13,bedroom 01,Unknown,True
388,2B_WINDOW4,bedroom 02,South,True
388,2B_WALL6,bedroom 02,Unknown,False
388,2B_WALL5,bedroom 02,Unknown,False
388,2B_FLOOR7,bedroom 02,Unknown,False
388,2B_ROOF8,bedroom 02,Unknown,True
386,2B_WALL1,kitchen,Unknown,False
386,2B_DOOR0,living room,Unknown,False
386,2B_FLOOR2,living room,Unknown,False
386,2B_ROOF3,living room,Unknown,True
386,2B_WALL11,bedroom 01,West,True
386,2B_WINDOW10,bedroom 01,East,True
386,2B_WINDOW9,bedroom 01,South,True
386,2B_FLOOR12,bedroom 01,Unknown,False
386,2B_ROOF13,bedroom 01,Unknown,True
386,2B_WINDOW5,bedroom 02,East,True
386,2B_WINDOW4,bedroom 02,South,True
386,2B_WALL6,bedroom 02,Unknown,False
386,2B_FLOOR7,bedroom 02,Unknown,False
386,2B_ROOF8,bedroom 02,Unknown,True
398,1B_WALL0,kitchen,West,True
398,1B_DOOR2,living room,Unknown,False
398,1B_WALL1,living room,Unknown,False
398,1B_FLOOR3,living room,Unknown,True
398,1B_ROOF4,living room,Unknown,True
398,1B_WINDOW5,bathroom,West,True
398,1B_WINDOW6,bedroom 01,South,True
398,1B_WALL7,bedroom 01,Unknown,False
398,1B_FLOOR8,bedroom 01,Unknown,False
398,1B_ROOF9,bedroom 01,Unknown,True
377,3B_DOOR0,living room,Unknown,False
377,3B_FLOOR1,living room,Unknown,False
377,3B_ROOF2,living room,Unknown,False
377,3B_WALL10,bathroom,Unknown,False
377,3B_WALL8,bedroom 01,Unknown,False
377,3B_FLOOR11,bedroom 01,Unknown,True
377,3B_ROOF12,bedroom 01,Unknown,False
377,3B_WALL15,bedroom 02,Unknown,False
377,3B_WALL14,bedroom 02,Unknown,False
377,3B_FLOOR16,bedroom 02,Unknown,False
377,3B_ROOF17,bedroom 02,Unknown,False
377,3B_WALL5,bedroom 03,Unknown,False
377,3B_WALL4,bedroom 03,Unknown,False
377,3B_FLOOR6,bedroom 03,Unknown,True
377,3B_ROOF7,bedroom 03,Unknown,False
371,3B_DOOR0,living room,Unknown,False
371,3B_FLOOR1,living room,Unknown,False
371,3B_ROOF2,living room,Unknown,False
371,3B_WALL10,bathroom,North,True
371,3B_WINDOW9,bedroom 01,South,True
371,3B_WINDOW8,bedroom 01,West,True
371,3B_FLOOR11,bedroom 01,Unknown,True
371,3B_ROOF12,bedroom 01,Unknown,False
371,3B_WINDOW13,bedroom 02,West,True
371,3B_WINDOW15,bedroom 02,North,True
371,3B_WALL14,bedroom 02,Unknown,False
371,3B_FLOOR16,bedroom 02,Unknown,False
371,3B_ROOF17,bedroom 02,Unknown,False
371,3B_WINDOW3,bedroom 03,West,True
371,3B_WALL5,bedroom 03,Unknown,False
371,3B_WALL4,bedroom 03,Unknown,False
371,3B_FLOOR6,bedroom 03,Unknown,False
371,3B_ROOF7,bedroom 03,Unknown,False
360,2B_WALL1,kitchen,Unknown,False
360,2B_DOOR0,living room,Unknown,False
360,2B_FLOOR2,living room,Unknown,False
360,2B_ROOF3,living room,Unknown,False
360,2B_WALL11,bedroom 01,Unknown,False
360,2B_FLOOR12,bedroom 01,Unknown,False
360,2B_ROOF13,bedroom 01,Unknown,False
360,2B_WALL6,bedroom 02,Unknown,False
360,2B_FLOOR7,bedroom 02,Unknown,False
360,2B_ROOF8,bedroom 02,Unknown,False
362,1B_WALL0,kitchen,East,True
362,1B_DOOR2,living room,Unknown,False
362,1B_WALL1,living room,Unknown,False
362,1B_FLOOR3,living room,Unknown,False
362,1B_ROOF4,living room,Unknown,False
362,1B_WINDOW5,bathroom,East,True
362,1B_WINDOW6,bedroom 01,North,True
362,1B_WALL7,bedroom 01,Unknown,False
362,1B_FLOOR8,bedroom 01,Unknown,True
362,1B_ROOF9,bedroom 01,Unknown,False
376,3B_DOOR0,living room,Unknown,False
376,3B_FLOOR1,living room,Unknown,False
376,3B_ROOF2,living room,Unknown,True
376,3B_WALL10,bathroom,North,True
376,3B_WINDOW9,bedroom 01,South,True
376,3B_WINDOW8,bedroom 01,West,True
376,3B_FLOOR11,bedroom 01,Unknown,True
376,3B_ROOF12,bedroom 01,Unknown,False
376,3B_WINDOW13,bedroom 02,West,True
376,3B_WALL15,bedroom 02,Unknown,False
376,3B_WALL14,bedroom 02,Unknown,False
376,3B_FLOOR16,bedroom 02,Unknown,False
376,3B_ROOF17,bedroom 02,Unknown,False
376,3B_WINDOW3,bedroom 03,West,True
376,3B_WALL5,bedroom 03,Unknown,False
376,3B_WALL4,bedroom 03,Unknown,False
376,3B_FLOOR6,bedroom 03,Unknown,False
376,3B_ROOF7,bedroom 03,Unknown,True
361,3B_DOOR0,living room,Unknown,False
361,3B_FLOOR1,living room,Unknown,False
361,3B_ROOF2,living room,Unknown,True
361,3B_WALL10,bathroom,South,True
361,3B_WINDOW9,bedroom 01,North,True
361,3B_WINDOW8,bedroom 01,East,True
361,3B_FLOOR11,bedroom 01,Unknown,False
361,3B_ROOF12,bedroom 01,Unknown,True
361,3B_WINDOW13,bedroom 02,East,True
361,3B_WALL15,bedroom 02,Unknown,False
361,3B_WALL14,bedroom 02,Unknown,False
361,3B_FLOOR16,bedroom 02,Unknown,False
361,3B_ROOF17,bedroom 02,Unknown,True
361,3B_WINDOW4,bedroom 03,North,True
361,3B_WINDOW3,bedroom 03,East,True
361,3B_WALL5,bedroom 03,Unknown,False
361,3B_FLOOR6,bedroom 03,Unknown,False
361,3B_ROOF7,bedroom 03,Unknown,False
368,3B_DOOR0,living room,Unknown,False
368,3B_FLOOR1,living room,Unknown,False
368,3B_ROOF2,living room,Unknown,False
368,3B_WALL10,bathroom,South,True
368,3B_WINDOW9,bedroom 01,North,True
368,3B_WINDOW8,bedroom 01,East,True
368,3B_FLOOR11,bedroom 01,Unknown,True
368,3B_ROOF12,bedroom 01,Unknown,True
368,3B_WINDOW13,bedroom 02,East,True
368,3B_WALL15,bedroom 02,Unknown,False
368,3B_WALL14,bedroom 02,Unknown,False
368,3B_FLOOR16,bedroom 02,Unknown,False
368,3B_ROOF17,bedroom 02,Unknown,False
368,3B_WINDOW3,bedroom 03,East,True
368,3B_WALL5,bedroom 03,Unknown,False
368,3B_WALL4,bedroom 03,Unknown,False
368,3B_FLOOR6,bedroom 03,Unknown,False
368,3B_ROOF7,bedroom 03,Unknown,True
374,2B_WALL1,kitchen,Unknown,False
374,2B_DOOR0,living room,Unknown,False
374,2B_FLOOR2,living room,Unknown,False
374,2B_ROOF3,living room,Unknown,False
374,2B_WALL11,bedroom 01,Unknown,False
374,2B_FLOOR12,bedroom 01,Unknown,False
374,2B_ROOF13,bedroom 01,Unknown,False
374,2B_WALL6,bedroom 02,Unknown,False
374,2B_FLOOR7,bedroom 02,Unknown,False
374,2B_ROOF8,bedroom 02,Unknown,False
367,3B_DOOR0,living room,Unknown,False
367,3B_FLOOR1,living room,Unknown,False
367,3B_ROOF2,living room,Unknown,True
367,3B_WALL10,bathroom,West,True
367,3B_WINDOW9,bedroom 01,East,True
367,3B_WINDOW8,bedroom 01,South,True
367,3B_FLOOR11,bedroom 01,Unknown,False
367,3B_ROOF12,bedroom 01,Unknown,True
367,3B_WINDOW13,bedroom 02,South,True
367,3B_WALL15,bedroom 02,Unknown,False
367,3B_WALL14,bedroom 02,Unknown,False
367,3B_FLOOR16,bedroom 02,Unknown,False
367,3B_ROOF17,bedroom 02,Unknown,False
367,3B_WINDOW3,bedroom 03,South,True
367,3B_WALL5,bedroom 03,Unknown,False
367,3B_WALL4,bedroom 03,Unknown,False
367,3B_FLOOR6,bedroom 03,Unknown,False
367,3B_ROOF7,bedroom 03,Unknown,False
370,3B_DOOR0,living room,Unknown,False
370,3B_FLOOR1,living room,Unknown,False
370,3B_ROOF2,living room,Unknown,True
370,3B_WALL10,bathroom,West,True
370,3B_WINDOW9,bedroom 01,East,True
370,3B_WINDOW8,bedroom 01,South,True
370,3B_FLOOR11,bedroom 01,Unknown,False
370,3B_ROOF12,bedroom 01,Unknown,True
370,3B_WINDOW13,bedroom 02,South,True
370,3B_WALL15,bedroom 02,Unknown,False
370,3B_WALL14,bedroom 02,Unknown,False
370,3B_FLOOR16,bedroom 02,Unknown,False
370,3B_ROOF17,bedroom 02,Unknown,True
370,3B_WINDOW3,bedroom 03,South,True
370,3B_WALL5,bedroom 03,Unknown,False
370,3B_WALL4,bedroom 03,Unknown,False
370,3B_FLOOR6,bedroom 03,Unknown,False
370,3B_ROOF7,bedroom 03,Unknown,False
383,2B_WALL1,kitchen,South,True
383,2B_DOOR0,living room,Unknown,False
383,2B_FLOOR2,living room,Unknown,False
383,2B_ROOF3,living room,Unknown,True
383,2B_WALL11,bedroom 01,South,True
383,2B_WINDOW10,bedroom 01,North,True
383,2B_WINDOW9,bedroom 01,East,True
383,2B_FLOOR12,bedroom 01,Unknown,False
383,2B_ROOF13,bedroom 01,Unknown,True
383,2B_WINDOW4,bedroom 02,East,True
383,2B_WALL6,bedroom 02,Unknown,False
383,2B_WALL5,bedroom 02,Unknown,False
383,2B_FLOOR7,bedroom 02,Unknown,False
383,2B_ROOF8,bedroom 02,Unknown,True
365,3B_DOOR0,living room,Unknown,False
365,3B_FLOOR1,living room,Unknown,False
365,3B_ROOF2,living room,Unknown,False
365,3B_WALL10,bathroom,East,True
365,3B_WINDOW9,bedroom 01,West,True
365,3B_WINDOW8,bedroom 01,North,True
365,3B_FLOOR11,bedroom 01,Unknown,True
365,3B_ROOF12,bedroom 01,Unknown,False
365,3B_WINDOW13,bedroom 02,North,True
365,3B_WALL15,bedroom 02,Unknown,False
365,3B_WALL14,bedroom 02,Unknown,False
365,3B_FLOOR16,bedroom 02,Unknown,False
365,3B_ROOF17,bedroom 02,Unknown,False
365,3B_WINDOW3,bedroom 03,North,True
365,3B_WALL5,bedroom 03,Unknown,False
365,3B_WALL4,bedroom 03,Unknown,False
365,3B_FLOOR6,bedroom 03,Unknown,False
365,3B_ROOF7,bedroom 03,Unknown,False
399,1B_WALL0,kitchen,East,True
399,1B_DOOR2,living room,Unknown,False
399,1B_WALL1,living room,Unknown,False
399,1B_FLOOR3,living room,Unknown,False
399,1B_ROOF4,living room,Unknown,False
399,1B_WINDOW5,bathroom,East,True
399,1B_WINDOW7,bedroom 01,West,True
399,1B_WINDOW6,bedroom 01,North,True
399,1B_FLOOR8,bedroom 01,Unknown,False
399,1B_ROOF9,bedroom 01,Unknown,True
382,2B_WALL1,kitchen,Unknown,False
382,2B_DOOR0,living room,Unknown,False
382,2B_FLOOR2,living room,Unknown,False
382,2B_ROOF3,living room,Unknown,True
382,2B_WALL11,bedroom 01,North,True
382,2B_WINDOW10,bedroom 01,South,True
382,2B_WINDOW9,bedroom 01,West,True
382,2B_FLOOR12,bedroom 01,Unknown,False
382,2B_ROOF13,bedroom 01,Unknown,True
382,2B_WINDOW4,bedroom 02,West,True
382,2B_WALL6,bedroom 02,Unknown,False
382,2B_WALL5,bedroom 02,Unknown,False
382,2B_FLOOR7,bedroom 02,Unknown,False
382,2B_ROOF8,bedroom 02,Unknown,True
366,3B_DOOR0,living room,Unknown,False
366,3B_FLOOR1,living room,Unknown,False
366,3B_ROOF2,living room,Unknown,False
366,3B_WALL10,bathroom,West,True
366,3B_WINDOW9,bedroom 01,East,True
366,3B_WINDOW8,bedroom 01,South,True
366,3B_FLOOR11,bedroom 01,Unknown,True
366,3B_ROOF12,bedroom 01,Unknown,False
366,3B_WINDOW13,bedroom 02,South,True
366,3B_WALL15,bedroom 02,Unknown,False
366,3B_WALL14,bedroom 02,Unknown,False
366,3B_FLOOR16,bedroom 02,Unknown,True
366,3B_ROOF17,bedroom 02,Unknown,True
366,3B_WINDOW3,bedroom 03,South,True
366,3B_WALL5,bedroom 03,Unknown,False
366,3B_WALL4,bedroom 03,Unknown,False
366,3B_FLOOR6,bedroom 03,Unknown,False
366,3B_ROOF7,bedroom 03,Unknown,False
364,2B_WALL1,kitchen,Unknown,False
364,2B_DOOR0,living room,Unknown,False
364,2B_FLOOR2,living room,Unknown,False
364,2B_ROOF3,living room,Unknown,False
364,2B_WALL11,bedroom 01,Unknown,False
364,2B_FLOOR12,bedroom 01,Unknown,True
364,2B_ROOF13,bedroom 01,Unknown,False
364,2B_WALL6,bedroom 02,Unknown,False
364,2B_WALL5,bedroom 02,Unknown,False
364,2B_FLOOR7,bedroom 02,Unknown,False
364,2B_ROOF8,bedroom 02,Unknown,False
394,1B_WALL0,kitchen,Unknown,False
394,1B_DOOR2,living room,Unknown,False
394,1B_WALL1,living room,Unknown,False
394,1B_FLOOR3,living room,Unknown,True
394,1B_ROOF4,living room,Unknown,False
394,1B_WALL7,bedroom 01,Unknown,False
394,1B_FLOOR8,bedroom 01,Unknown,False
394,1B_ROOF9,bedroom 01,Unknown,False
395,1B_WALL0,kitchen,Unknown,False
395,1B_DOOR2,living room,Unknown,False
395,1B_WALL1,living room,Unknown,False
395,1B_FLOOR3,living room,Unknown,False
395,1B_ROOF4,living room,Unknown,True
395,1B_FLOOR8,bedroom 01,Unknown,False
395,1B_ROOF9,bedroom 01,Unknown,True
397,1B_WALL0,kitchen,West,True
397,1B_DOOR2,living room,Unknown,False
397,1B_WALL1,living room,Unknown,False
397,1B_FLOOR3,living room,Unknown,False
397,1B_ROOF4,living room,Unknown,True
397,1B_WINDOW5,bathroom,West,True
397,1B_WINDOW6,bedroom 01,South,True
397,1B_WALL7,bedroom 01,Unknown,False
397,1B_FLOOR8,bedroom 01,Unknown,False
397,1B_ROOF9,bedroom 01,Unknown,True
379,3B_DOOR0,living room,Unknown,False
379,3B_FLOOR1,living room,Unknown,True
379,3B_ROOF2,living room,Unknown,True
379,3B_WALL10,bathroom,South,True
379,3B_WINDOW9,bedroom 01,North,True
379,3B_WINDOW8,bedroom 01,East,True
379,3B_FLOOR11,bedroom 01,Unknown,True
379,3B_ROOF12,bedroom 01,Unknown,True
379,3B_WINDOW13,bedroom 02,East,True
379,3B_WALL15,bedroom 02,Unknown,False
379,3B_WALL14,bedroom 02,Unknown,False
379,3B_FLOOR16,bedroom 02,Unknown,True
379,3B_ROOF17,bedroom 02,Unknown,True
379,3B_WINDOW5,bedroom 03,West,True
379,3B_WINDOW3,bedroom 03,East,True
379,3B_WALL4,bedroom 03,Unknown,False
379,3B_FLOOR6,bedroom 03,Unknown,False
379,3B_ROOF7,bedroom 03,Unknown,True
381,3B_DOOR0,living room,Unknown,False
381,3B_FLOOR1,living room,Unknown,True
381,3B_ROOF2,living room,Unknown,True
381,3B_WALL10,bathroom,East,True
381,3B_WINDOW9,bedroom 01,West,True
381,3B_WINDOW8,bedroom 01,North,True
381,3B_FLOOR11,bedroom 01,Unknown,True
381,3B_ROOF12,bedroom 01,Unknown,True
381,3B_WINDOW13,bedroom 02,North,True
381,3B_WINDOW15,bedroom 02,East,True
381,3B_WINDOW14,bedroom 02,South,True
381,3B_FLOOR16,bedroom 02,Unknown,True
381,3B_ROOF17,bedroom 02,Unknown,False
381,3B_WINDOW3,bedroom 03,North,True
381,3B_WALL5,bedroom 03,Unknown,False
381,3B_WALL4,bedroom 03,Unknown,False
