unit_id,panel_id,room,orientation,is_exterior
386,2B_DOOR0,living room,,False
386,2B_FLOOR2,living room,,False
386,2B_ROOF3,living room,,True
386,2B_WALL11,bedroom 01,West,True
386,2B_WINDOW10,bedroom 01,East,True
386,2B_WINDOW9,bedroom 01,South,True
386,2B_FLOOR12,bedroom 01,,False
386,2B_ROOF13,bedroom 01,,True
386,2B_WINDOW4,bedroom 02,South,True
386,2B_WALL6,bedroom 02,,False
386,2B_WALL5,bedroom 02,,False
386,2B_FLOOR7,bedroom 02,,False
386,2B_ROOF8,bedroom 02,,True
364,3B_DOOR0,living room,,False
364,3B_FLOOR1,living room,,False
364,3B_ROOF2,living room,,False
364,3B_WALL10,bathroom,West,True
364,3B_WINDOW9,bedroom 01,East,True
364,3B_WINDOW8,bedroom 01,South,True
364,3B_FLOOR11,bedroom 01,,True
364,3B_ROOF12,bedroom 01,,True
364,3B_WINDOW13,bedroom 02,South,True
364,3B_WALL15,bedroom 02,,False
364,3B_WALL14,bedroom 02,,False
364,3B_FLOOR16,bedroom 02,,False
364,3B_ROOF17,bedroom 02,,True
364,3B_WINDOW3,bedroom 03,South,True
364,3B_WALL5,bedroom 03,,False
364,3B_WALL4,bedroom 03,,False
364,3B_FLOOR6,bedroom 03,,False
364,3B_ROOF7,bedroom 03,,True
361,2B_WALL1,kitchen,,False
361,2B_DOOR0,living room,,False
361,2B_FLOOR2,living room,,False
361,2B_ROOF3,living room,,False
361,2B_WALL11,bedroom 01,East,True
361,2B_WINDOW10,bedroom 01,West,True
361,2B_WINDOW9,bedroom 01,North,True
361,2B_FLOOR12,bedroom 01,,False
361,2B_ROOF13,bedroom 01,,False
361,2B_WINDOW4,bedroom 02,North,True
361,2B_WALL6,bedroom 02,,False
361,2B_WALL5,bedroom 02,,False
361,2B_FLOOR7,bedroom 02,,False
361,2B_ROOF8,bedroom 02,,False
372,3B_DOOR0,living room,,False
372,3B_FLOOR1,living room,,False
372,3B_ROOF2,living room,,False
372,3B_WALL10,bathroom,North,True
372,3B_WINDOW9,bedroom 01,South,True
372,3B_WINDOW8,bedroom 01,West,True
372,3B_FLOOR11,bedroom 01,,True
372,3B_ROOF12,bedroom 01,,False
372,3B_WINDOW13,bedroom 02,West,True
372,3B_WINDOW15,bedroom 02,North,True
372,3B_WALL14,bedroom 02,,False
372,3B_FLOOR16,bedroom 02,,False
372,3B_ROOF17,bedroom 02,,False
372,3B_WINDOW3,bedroom 03,West,True
372,3B_WALL5,bedroom 03,,False
372,3B_WALL4,bedroom 03,,False
372,3B_FLOOR6,bedroom 03,,False
372,3B_ROOF7,bedroom 03,,False
378,2B_WALL1,kitchen,South,True
378,2B_DOOR0,living room,,False
378,2B_FLOOR2,living room,,False
378,2B_ROOF3,living room,,True
378,2B_WALL11,bedroom 01,South,True
378,2B_WINDOW10,bedroom 01,North,True
378,2B_WINDOW9,bedroom 01,East,True
378,2B_FLOOR12,bedroom 01,,False
378,2B_ROOF13,bedroom 01,,True
378,2B_WINDOW4,bedroom 02,East,True
378,2B_WALL6,bedroom 02,,False
378,2B_WALL5,bedroom 02,,False
378,2B_FLOOR7,bedroom 02,,False
378,2B_ROOF8,bedroom 02,,True
369,3B_DOOR0,living room,,False
369,3B_FLOOR1,living room,,False
369,3B_ROOF2,living room,,False
369,3B_WALL10,bathroom,West,True
369,3B_WINDOW9,bedroom 01,East,True
369,3B_WINDOW8,bedroom 01,South,True
369,3B_FLOOR11,bedroom 01,,True
369,3B_ROOF12,bedroom 01,,True
369,3B_WINDOW13,bedroom 02,South,True
369,3B_WALL15,bedroom 02,,False
369,3B_WALL14,bedroom 02,,False
369,3B_FLOOR16,bedroom 02,,False
369,3B_ROOF17,bedroom 02,,True
369,3B_WINDOW3,bedroom 03,South,True
369,3B_WALL5,bedroom 03,,False
369,3B_WALL4,bedroom 03,,False
369,3B_FLOOR6,bedroom 03,,False
369,3B_ROOF7,bedroom 03,,True
383,3B_DOOR0,living room,,False
383,3B_FLOOR1,living room,,False
383,3B_ROOF2,living room,,False
383,3B_WALL10,bathroom,North,True
383,3B_WINDOW9,bedroom 01,South,True
383,3B_WINDOW8,bedroom 01,West,True
383,3B_FLOOR11,bedroom 01,,True
383,3B_ROOF12,bedroom 01,,True
383,3B_WINDOW13,bedroom 02,West,True
383,3B_WALL15,bedroom 02,,False
383,3B_WALL14,bedroom 02,,False
383,3B_FLOOR16,bedroom 02,,False
383,3B_ROOF17,bedroom 02,,True
383,3B_WINDOW5,bedroom 03,East,True
383,3B_WINDOW4,bedroom 03,South,True
383,3B_WINDOW3,bedroom 03,West,True
383,3B_FLOOR6,bedroom 03,,False
383,3B_ROOF7,bedroom 03,,True
357,3B_DOOR0,living room,,False
357,3B_FLOOR1,living room,,False
357,3B_ROOF2,living room,,False
357,3B_WALL10,bathroom,East,True
357,3B_WINDOW9,bedroom 01,West,True
357,3B_WINDOW8,bedroom 01,North,True
357,3B_FLOOR11,bedroom 01,,False
357,3B_ROOF12,bedroom 01,,False
357,3B_WINDOW13,bedroom 02,North,True
357,3B_WALL15,bedroom 02,,False
357,3B_WALL14,bedroom 02,,False
357,3B_FLOOR16,bedroom 02,,False
357,3B_ROOF17,bedroom 02,,False
357,3B_WINDOW3,bedroom 03,North,True
357,3B_WALL5,bedroom 03,,False
357,3B_WALL4,bedroom 03,,False
357,3B_FLOOR6,bedroom 03,,True
357,3B_ROOF7,bedroom 03,,False
387,1B_WALL0,kitchen,,False
387,1B_DOOR2,living room,,False
387,1B_WALL1,living room,,False
387,1B_FLOOR3,living room,,True
387,1B_ROOF4,living room,,True
387,1B_WALL7,bedroom 01,,False
387,1B_FLOOR8,bedroom 01,,True
387,1B_ROOF9,bedroom 01,,True
370,2B_WALL1,kitchen,,False
370,2B_DOOR0,living room,,False
370,2B_FLOOR2,living room,,False
370,2B_ROOF3,living room,,False
370,2B_WALL11,bedroom 01,North,True
370,2B_WINDOW10,bedroom 01,South,True
370,2B_WINDOW9,bedroom 01,West,True
370,2B_FLOOR12,bedroom 01,,False
370,2B_ROOF13,bedroom 01,,False
370,2B_WINDOW4,bedroom 02,West,True
370,2B_WALL6,bedroom 02,,False
370,2B_WALL5,bedroom 02,,False
370,2B_FLOOR7,bedroom 02,,False
370,2B_ROOF8,bedroom 02,,True
392,1B_WALL0,kitchen,,False
392,1B_DOOR2,living room,,False
392,1B_WALL1,living room,,False
392,1B_FLOOR3,living room,,True
392,1B_ROOF4,living room,,True
392,1B_WALL5,bathroom,,False
392,1B_WALL7,bedroom 01,,False
392,1B_WALL6,bedroom 01,,False
392,1B_FLOOR8,bedroom 01,,True
392,1B_ROOF9,bedroom 01,,True
359,3B_DOOR0,living room,,False
359,3B_FLOOR1,living room,,False
359,3B_ROOF2,living room,,True
359,3B_WALL10,bathroom,South,True
359,3B_WINDOW9,bedroom 01,North,True
359,3B_WINDOW8,bedroom 01,East,True
359,3B_FLOOR11,bedroom 01,,True
359,3B_ROOF12,bedroom 01,,True
359,3B_WINDOW13,bedroom 02,East,True
359,3B_WALL15,bedroom 02,,False
359,3B_WALL14,bedroom 02,,False
359,3B_FLOOR16,bedroom 02,,False
359,3B_ROOF17,bedroom 02,,True
359,3B_WINDOW4,bedroom 03,North,True
359,3B_WINDOW3,bedroom 03,East,True
359,3B_WALL5,bedroom 03,,False
359,3B_FLOOR6,bedroom 03,,False
359,3B_ROOF7,bedroom 03,,True
360,2B_WALL1,kitchen,,False
360,2B_DOOR0,living room,,False
360,2B_FLOOR2,living room,,False
360,2B_ROOF3,living room,,False
360,2B_WALL11,bedroom 01,East,True
360,2B_WINDOW10,bedroom 01,West,True
360,2B_WINDOW9,bedroom 01,North,True
360,2B_FLOOR12,bedroom 01,,False
360,2B_ROOF13,bedroom 01,,False
360,2B_WINDOW4,bedroom 02,North,True
360,2B_WALL6,bedroom 02,,False
360,2B_WALL5,bedroom 02,,False
360,2B_FLOOR7,bedroom 02,,False
360,2B_ROOF8,bedroom 02,,False
371,3B_DOOR0,living room,,False
371,3B_FLOOR1,living room,,False
371,3B_ROOF2,living room,,False
371,3B_WALL10,bathroom,South,True
371,3B_WINDOW9,bedroom 01,North,True
371,3B_WINDOW8,bedroom 01,East,True
371,3B_FLOOR11,bedroom 01,,False
371,3B_ROOF12,bedroom 01,,True
371,3B_WINDOW13,bedroom 02,East,True
371,3B_WALL15,bedroom 02,,False
371,3B_WALL14,bedroom 02,,False
371,3B_FLOOR16,bedroom 02,,False
371,3B_ROOF17,bedroom 02,,True
371,3B_WINDOW3,bedroom 03,East,True
371,3B_WALL5,bedroom 03,,False
371,3B_WALL4,bedroom 03,,False
371,3B_FLOOR6,bedroom 03,,False
371,3B_ROOF7,bedroom 03,,True
366,3B_DOOR0,living room,,False
366,3B_FLOOR1,living room,,False
366,3B_ROOF2,living room,,False
366,3B_WALL10,bathroom,East,True
366,3B_WINDOW9,bedroom 01,West,True
366,3B_WINDOW8,bedroom 01,North,True
366,3B_FLOOR11,bedroom 01,,True
366,3B_ROOF12,bedroom 01,,False
366,3B_WINDOW13,bedroom 02,North,True
366,3B_WALL15,bedroom 02,,False
366,3B_WALL14,bedroom 02,,False
366,3B_FLOOR16,bedroom 02,,False
366,3B_ROOF17,bedroom 02,,False
366,3B_WINDOW3,bedroom 03,North,True
366,3B_WALL5,bedroom 03,,False
366,3B_WALL4,bedroom 03,,False
366,3B_FLOOR6,bedroom 03,,False
366,3B_ROOF7,bedroom 03,,False
391,2B_WALL1,kitchen,West,True
391,2B_DOOR0,living room,,False
391,2B_FLOOR2,living room,,False
391,2B_ROOF3,living room,,True
391,2B_WALL11,bedroom 01,West,True
391,2B_WINDOW10,bedroom 01,East,True
391,2B_WINDOW9,bedroom 01,South,True
391,2B_FLOOR12,bedroom 01,,False
391,2B_ROOF13,bedroom 01,,True
391,2B_WINDOW4,bedroom 02,South,True
391,2B_WALL6,bedroom 02,,False
391,2B_WALL5,bedroom 02,,False
391,2B_FLOOR7,bedroom 02,,False
391,2B_ROOF8,bedroom 02,,True
365,3B_DOOR0,living room,,False
365,3B_FLOOR1,living room,,False
365,3B_ROOF2,living room,,True
365,3B_WALL10,bathroom,South,True
365,3B_WINDOW9,bedroom 01,North,True
365,3B_WINDOW8,bedroom 01,East,True
365,3B_FLOOR11,bedroom 01,,False
365,3B_ROOF12,bedroom 01,,True
365,3B_WINDOW13,bedroom 02,East,True
365,3B_WALL15,bedroom 02,,False
365,3B_WALL14,bedroom 02,,False
365,3B_FLOOR16,bedroom 02,,False
365,3B_ROOF17,bedroom 02,,True
365,3B_WINDOW3,bedroom 03,East,True
365,3B_WALL5,bedroom 03,,False
365,3B_WALL4,bedroom 03,,False
365,3B_FLOOR6,bedroom 03,,False
365,3B_ROOF7,bedroom 03,,True
375,2B_WALL1,kitchen,,False
375,2B_DOOR0,living room,,False
375,2B_FLOOR2,living room,,True
375,2B_ROOF3,living room,,False
375,2B_WALL11,bedroom 01,,False
375,2B_FLOOR12,bedroom 01,,False
375,2B_ROOF13,bedroom 01,,False
375,2B_WALL6,bedroom 02,,False
375,2B_WALL5,bedroom 02,,False
375,2B_FLOOR7,bedroom 02,,False
375,2B_ROOF8,bedroom 02,,False
362,3B_DOOR0,living room,,False
362,3B_FLOOR1,living room,,False
362,3B_ROOF2,living room,,False
362,3B_WALL10,bathroom,,False
362,3B_FLOOR11,bedroom 01,,False
362,3B_ROOF12,bedroom 01,,False
362,3B_WALL13,bedroom 02,,False
362,3B_WALL15,bedroom 02,,False
362,3B_WALL14,bedroom 02,,False
362,3B_FLOOR16,bedroom 02,,False
362,3B_ROOF17,bedroom 02,,False
362,3B_WALL5,bedroom 03,,False
362,3B_WALL4,bedroom 03,,False
362,3B_FLOOR6,bedroom 03,,False
362,3B_ROOF7,bedroom 03,,False
374,3B_DOOR0,living room,,False
374,3B_FLOOR1,living room,,False
374,3B_ROOF2,living room,,False
374,3B_WALL10,bathroom,East,True
374,3B_WINDOW9,bedroom 01,West,True
374,3B_WINDOW8,bedroom 01,North,True
374,3B_FLOOR11,bedroom 01,,False
374,3B_ROOF12,bedroom 01,,False
374,3B_WINDOW13,bedroom 02,North,True
374,3B_WINDOW15,bedroom 02,East,True
374,3B_WINDOW14,bedroom 02,South,True
374,3B_FLOOR16,bedroom 02,,False
374,3B_ROOF17,bedroom 02,,False
374,3B_WINDOW5,bedroom 03,South,True
374,3B_WINDOW4,bedroom 03,West,True
374,3B_WINDOW3,bedroom 03,North,True
374,3B_FLOOR6,bedroom 03,,False
374,3B_ROOF7,bedroom 03,,False
381,2B_WALL1,kitchen,,False
381,2B_DOOR0,living room,,False
381,2B_FLOOR2,living room,,False
381,2B_ROOF3,living room,,True
381,2B_WALL11,bedroom 01,,False
381,2B_FLOOR12,bedroom 01,,True
381,2B_ROOF13,bedroom 01,,False
381,2B_WALL6,bedroom 02,,False
381,2B_FLOOR7,bedroom 02,,True
381,2B_ROOF8,bedroom 02,,True
377,2B_WALL1,kitchen,,False
377,2B_DOOR0,living room,,False
377,2B_FLOOR2,living room,,False
377,2B_ROOF3,living room,,True
377,2B_WALL11,bedroom 01,North,True
377,2B_WINDOW10,bedroom 01,South,True
377,2B_WINDOW9,bedroom 01,West,True
377,2B_FLOOR12,bedroom 01,,True
377,2B_ROOF13,bedroom 01,,True
377,2B_WINDOW4,bedroom 02,West,True
377,2B_WALL6,bedroom 02,,False
377,2B_WALL5,bedroom 02,,False
377,2B_FLOOR7,bedroom 02,,False
377,2B_ROOF8,bedroom 02,,False
373,2B_WALL1,kitchen,North,True
373,2B_DOOR0,living room,,False
373,2B_FLOOR2,living room,,False
373,2B_ROOF3,living room,,False
373,2B_WALL11,bedroom 01,North,True
373,2B_WINDOW10,bedroom 01,South,True
373,2B_WINDOW9,bedroom 01,West,True
373,2B_FLOOR12,bedroom 01,,False
373,2B_ROOF13,bedroom 01,,False
373,2B_WINDOW6,bedroom 02,East,True
373,2B_WINDOW4,bedroom 02,West,True
373,2B_WALL5,bedroom 02,,False
373,2B_FLOOR7,bedroom 02,,True
373,2B_ROOF8,bedroom 02,,False
380,2B_WALL1,kitchen,,False
380,2B_DOOR0,living room,,False
380,2B_FLOOR2,living room,,False
380,2B_ROOF3,living room,,False
380,2B_WALL9,bedroom 01,,False
380,2B_WALL11,bedroom 01,,False
380,2B_FLOOR12,bedroom 01,,True
380,2B_ROOF13,bedroom 01,,True
380,2B_WALL6,bedroom 02,,False
380,2B_WALL5,bedroom 02,,False
380,2B_FLOOR7,bedroom 02,,False
380,2B_ROOF8,bedroom 02,,False
376,3B_DOOR0,living room,,False
376,3B_FLOOR1,living room,,True
376,3B_ROOF2,living room,,False
376,3B_WALL10,bathroom,East,True
376,3B_WINDOW9,bedroom 01,West,True
376,3B_WINDOW8,bedroom 01,North,True
376,3B_FLOOR11,bedroom 01,,True
376,3B_ROOF12,bedroom 01,,False
376,3B_WINDOW13,bedroom 02,North,True
376,3B_WINDOW15,bedroom 02,East,True
376,3B_WALL14,bedroom 02,,False
376,3B_FLOOR16,bedroom 02,,False
376,3B_ROOF17,bedroom 02,,False
376,3B_WINDOW4,bedroom 03,West,True
376,3B_WINDOW3,bedroom 03,North,True
376,3B_WALL5,bedroom 03,,False
376,3B_FLOOR6,bedroom 03,,False
376,3B_ROOF7,bedroom 03,,False
356,2B_WALL1,kitchen,,False
356,2B_DOOR0,living room,,False
356,2B_FLOOR2,living room,,False
356,2B_ROOF3,living room,,False
356,2B_WALL11,bedroom 01,East,True
356,2B_WINDOW10,bedroom 01,West,True
356,2B_WINDOW9,bedroom 01,North,True
356,2B_FLOOR12,bedroom 01,,False
356,2B_ROOF13,bedroom 01,,True
356,2B_WINDOW4,bedroom 02,North,True
356,2B_WALL6,bedroom 02,,False
356,2B_WALL5,bedroom 02,,False
356,2B_FLOOR7,bedroom 02,,False
356,2B_ROOF8,bedroom 02,,False
389,3B_DOOR0,living room,,False
389,3B_FLOOR1,living room,,False
389,3B_ROOF2,living room,,True
389,3B_WALL10,bathroom,North,True
389,3B_WINDOW9,bedroom 01,South,True
389,3B_WINDOW8,bedroom 01,West,True
389,3B_FLOOR11,bedroom 01,,False
389,3B_ROOF12,bedroom 01,,True
389,3B_WINDOW13,bedroom 02,West,True
389,3B_WINDOW15,bedroom 02,North,True
389,3B_WALL14,bedroom 02,,False
389,3B_FLOOR16,bedroom 02,,False
389,3B_ROOF17,bedroom 02,,True
389,3B_WINDOW4,bedroom 03,South,True
389,3B_WINDOW3,bedroom 03,West,True
389,3B_WALL5,bedroom 03,,False
389,3B_FLOOR6,bedroom 03,,False
389,3B_ROOF7,bedroom 03,,True
388,3B_DOOR0,living room,,False
388,3B_FLOOR1,living room,,False
388,3B_ROOF2,living room,,True
388,3B_WALL10,bathroom,West,True
388,3B_WINDOW9,bedroom 01,East,True
388,3B_WINDOW8,bedroom 01,South,True
388,3B_FLOOR11,bedroom 01,,False
388,3B_ROOF12,bedroom 01,,True
388,3B_WINDOW13,bedroom 02,South,True
388,3B_WALL15,bedroom 02,,False
388,3B_WALL14,bedroom 02,,False
388,3B_FLOOR16,bedroom 02,,False
388,3B_ROOF17,bedroom 02,,True
388,3B_WINDOW3,bedroom 03,South,True
388,3B_WALL5,bedroom 03,,False
388,3B_WALL4,bedroom 03,,False
388,3B_FLOOR6,bedroom 03,,False
388,3B_ROOF7,bedroom 03,,False
382,1B_WALL0,kitchen,North,True
382,1B_DOOR2,living room,,False
382,1B_WALL1,living room,,False
382,1B_FLOOR3,living room,,False
382,1B_ROOF4,living room,,False
382,1B_WALL5,bathroom,,False
382,1B_WINDOW6,bedroom 01,West,True
382,1B_WALL7,bedroom 01,,False
382,1B_FLOOR8,bedroom 01,,False
382,1B_ROOF9,bedroom 01,,False
384,3B_DOOR0,living room,,False
384,3B_FLOOR1,living room,,False
384,3B_ROOF2,living room,,True
384,3B_WALL10,bathroom,West,True
384,3B_WINDOW9,bedroom 01,East,True
384,3B_WINDOW8,bedroom 01,South,True
384,3B_FLOOR11,bedroom 01,,False
384,3B_ROOF12,bedroom 01,,True
384,3B_WINDOW13,bedroom 02,South,True
384,3B_WALL15,bedroom 02,,False
384,3B_WALL14,bedroom 02,,False
384,3B_FLOOR16,bedroom 02,,False
384,3B_ROOF17,bedroom 02,,False
384,3B_WINDOW4,bedroom 03,East,True
384,3B_WINDOW3,bedroom 03,South,True
384,3B_WALL5,bedroom 03,,False
384,3B_FLOOR6,bedroom 03,,False
384,3B_ROOF7,bedroom 03,,True
358,3B_DOOR0,living room,,False
358,3B_FLOOR1,living room,,False
358,3B_ROOF2,living room,,False
358,3B_WALL10,bathroom,East,True
358,3B_WINDOW9,bedroom 01,West,True
358,3B_WINDOW8,bedroom 01,North,True
358,3B_FLOOR11,bedroom 01,,False
358,3B_ROOF12,bedroom 01,,False
358,3B_WINDOW13,bedroom 02,North,True
358,3B_WALL15,bedroom 02,,False
358,3B_WALL14,bedroom 02,,False
358,3B_FLOOR16,bedroom 02,,False
358,3B_ROOF17,bedroom 02,,False
358,3B_WINDOW3,bedroom 03,North,True
358,3B_WALL5,bedroom 03,,False
358,3B_WALL4,bedroom 03,,False
358,3B_FLOOR6,bedroom 03,,False
358,3B_ROOF7,bedroom 03,,False
367,3B_DOOR0,living room,,False
367,3B_FLOOR1,living room,,False
367,3B_ROOF2,living room,,True
367,3B_WALL10,bathroom,West,True
367,3B_WINDOW9,bedroom 01,East,True
367,3B_WINDOW8,bedroom 01,South,True
367,3B_FLOOR11,bedroom 01,,True
367,3B_ROOF12,bedroom 01,,True
367,3B_WINDOW13,bedroom 02,South,True
367,3B_WALL15,bedroom 02,,False
367,3B_WALL14,bedroom 02,,False
367,3B_FLOOR16,bedroom 02,,False
367,3B_ROOF17,bedroom 02,,False
367,3B_WINDOW3,bedroom 03,South,True
367,3B_WALL5,bedroom 03,,False
367,3B_WALL4,bedroom 03,,False
367,3B_FLOOR6,bedroom 03,,False
367,3B_ROOF7,bedroom 03,,False
457,1B_WALL0,kitchen,West,True
457,1B_WINDOW1,living room,East,True
457,1B_DOOR2,living room,,False
457,1B_FLOOR3,living room,,False
457,1B_ROOF4,living room,,False
457,1B_WINDOW5,bathroom,West,True
457,1B_WINDOW7,bedroom 01,East,True
457,1B_WINDOW6,bedroom 01,South,True
457,1B_FLOOR8,bedroom 01,,True
457,1B_ROOF9,bedroom 01,,False
458,3B_DOOR0,living room,,False
458,3B_FLOOR1,living room,,False
458,3B_ROOF2,living room,,False
458,3B_WALL10,bathroom,West,True
458,3B_WINDOW9,bedroom 01,East,True
458,3B_WINDOW8,bedroom 01,South,True
458,3B_FLOOR11,bedroom 01,,False
458,3B_ROOF12,bedroom 01,,False
458,3B_WINDOW13,bedroom 02,South,True
458,3B_WINDOW15,bedroom 02,West,True
458,3B_WALL14,bedroom 02,,False
458,3B_FLOOR16,bedroom 02,,False
458,3B_ROOF17,bedroom 02,,False
458,3B_WINDOW3,bedroom 03,South,True
458,3B_WALL5,bedroom 03,,False
458,3B_WALL4,bedroom 03,,False
458,3B_FLOOR6,bedroom 03,,False
458,3B_ROOF7,bedroom 03,,False
465,3B_DOOR0,living room,,False
465,3B_FLOOR1,living room,,False
465,3B_ROOF2,living room,,True
465,3B_WALL10,bathroom,West,True
465,3B_WINDOW9,bedroom 01,East,True
465,3B_WINDOW8,bedroom 01,South,True
465,3B_FLOOR11,bedroom 01,,False
465,3B_ROOF12,bedroom 01,,True
465,3B_WINDOW13,bedroom 02,South,True
465,3B_WINDOW15,bedroom 02,West,True
465,3B_WALL14,bedroom 02,,False
465,3B_FLOOR16,bedroom 02,,False
465,3B_ROOF17,bedroom 02,,True
465,3B_WINDOW3,bedroom 03,South,True
465,3B_WALL5,bedroom 03,,False
465,3B_WALL4,bedroom 03,,False
465,3B_FLOOR6,bedroom 03,,False
465,3B_ROOF7,bedroom 03,,True
464,3B_DOOR0,living room,,False
464,3B_FLOOR1,living room,,False
464,3B_ROOF2,living room,,True
464,3B_WALL10,bathroom,West,True
464,3B_WINDOW9,bedroom 01,East,True
464,3B_WINDOW8,bedroom 01,South,True
464,3B_FLOOR11,bedroom 01,,False
464,3B_ROOF12,bedroom 01,,True
464,3B_WINDOW13,bedroom 02,South,True
464,3B_WINDOW15,bedroom 02,West,True
464,3B_WALL14,bedroom 02,,False
464,3B_FLOOR16,bedroom 02,,True
464,3B_ROOF17,bedroom 02,,True
464,3B_WINDOW4,bedroom 03,East,True
464,3B_WINDOW3,bedroom 03,South,True
464,3B_WALL5,bedroom 03,,False
464,3B_FLOOR6,bedroom 03,,False
464,3B_ROOF7,bedroom 03,,True
447,3B_DOOR0,living room,,False
447,3B_FLOOR1,living room,,False
447,3B_ROOF2,living room,,False
447,3B_WALL10,bathroom,West,True
447,3B_WINDOW9,bedroom 01,East,True
447,3B_WALL8,bedroom 01,,False
447,3B_FLOOR11,bedroom 01,,False
447,3B_ROOF12,bedroom 01,,False
447,3B_WINDOW13,bedroom 02,South,True
447,3B_WALL15,bedroom 02,,False
447,3B_WALL14,bedroom 02,,False
447,3B_FLOOR16,bedroom 02,,False
447,3B_ROOF17,bedroom 02,,False
447,3B_WINDOW3,bedroom 03,South,True
447,3B_WALL5,bedroom 03,,False
447,3B_WALL4,bedroom 03,,False
447,3B_FLOOR6,bedroom 03,,False
447,3B_ROOF7,bedroom 03,,False
449,2B_WALL1,kitchen,,False
449,2B_DOOR0,living room,,False
449,2B_FLOOR2,living room,,False
449,2B_ROOF3,living room,,True
449,2B_WALL11,bedroom 01,South,True
449,2B_WINDOW10,bedroom 01,North,True
449,2B_WINDOW9,bedroom 01,East,True
449,2B_FLOOR12,bedroom 01,,False
449,2B_ROOF13,bedroom 01,,False
449,2B_WINDOW4,bedroom 02,East,True
449,2B_WALL6,bedroom 02,,False
449,2B_WALL5,bedroom 02,,False
449,2B_FLOOR7,bedroom 02,,False
449,2B_ROOF8,bedroom 02,,False
471,1B_WALL0,kitchen,,False
471,1B_DOOR2,living room,,False
471,1B_WALL1,living room,,False
471,1B_FLOOR3,living room,,False
471,1B_ROOF4,living room,,True
471,1B_FLOOR8,bedroom 01,,True
471,1B_ROOF9,bedroom 01,,True
450,2B_WALL1,kitchen,North,True
450,2B_DOOR0,living room,,False
450,2B_FLOOR2,living room,,True
450,2B_ROOF3,living room,,True
450,2B_WINDOW10,bedroom 01,South,True
450,2B_WINDOW9,bedroom 01,West,True
450,2B_WALL11,bedroom 01,,False
450,2B_FLOOR12,bedroom 01,,False
450,2B_ROOF13,bedroom 01,,True
450,2B_WINDOW4,bedroom 02,West,True
450,2B_WALL6,bedroom 02,,False
450,2B_WALL5,bedroom 02,,False
450,2B_FLOOR7,bedroom 02,,True
450,2B_ROOF8,bedroom 02,,True
470,3B_DOOR0,living room,,False
470,3B_FLOOR1,living room,,False
470,3B_ROOF2,living room,,False
470,3B_WALL10,bathroom,East,True
470,3B_WINDOW9,bedroom 01,West,True
470,3B_WINDOW8,bedroom 01,North,True
470,3B_FLOOR11,bedroom 01,,True
470,3B_ROOF12,bedroom 01,,False
470,3B_WINDOW13,bedroom 02,North,True
470,3B_WALL15,bedroom 02,,False
470,3B_WALL14,bedroom 02,,False
470,3B_FLOOR16,bedroom 02,,True
470,3B_ROOF17,bedroom 02,,False
470,3B_WINDOW3,bedroom 03,North,True
470,3B_WALL5,bedroom 03,,False
470,3B_WALL4,bedroom 03,,False
470,3B_FLOOR6,bedroom 03,,True
470,3B_ROOF7,bedroom 03,,False
453,2B_WALL1,kitchen,,False
453,2B_DOOR0,living room,,False
453,2B_FLOOR2,living room,,False
453,2B_ROOF3,living room,,True
453,2B_WALL11,bedroom 01,West,True
453,2B_WINDOW10,bedroom 01,East,True
453,2B_WINDOW9,bedroom 01,South,True
453,2B_FLOOR12,bedroom 01,,False
453,2B_ROOF13,bedroom 01,,False
453,2B_WINDOW4,bedroom 02,South,True
453,2B_WALL6,bedroom 02,,False
453,2B_WALL5,bedroom 02,,False
453,2B_FLOOR7,bedroom 02,,False
453,2B_ROOF8,bedroom 02,,False
452,2B_WALL1,kitchen,South,True
452,2B_DOOR0,living room,,False
452,2B_FLOOR2,living room,,False
452,2B_ROOF3,living room,,True
452,2B_WINDOW10,bedroom 01,North,True
452,2B_WINDOW9,bedroom 01,East,True
452,2B_WALL11,bedroom 01,,False
452,2B_FLOOR12,bedroom 01,,False
452,2B_ROOF13,bedroom 01,,False
452,2B_WINDOW4,bedroom 02,East,True
452,2B_WALL6,bedroom 02,,False
452,2B_WALL5,bedroom 02,,False
452,2B_FLOOR7,bedroom 02,,False
452,2B_ROOF8,bedroom 02,,False
468,3B_DOOR0,living room,,False
468,3B_FLOOR1,living room,,True
468,3B_ROOF2,living room,,False
468,3B_WALL10,bathroom,East,True
468,3B_WINDOW9,bedroom 01,West,True
468,3B_WINDOW8,bedroom 01,North,True
468,3B_FLOOR11,bedroom 01,,True
468,3B_ROOF12,bedroom 01,,True
468,3B_WINDOW13,bedroom 02,North,True
468,3B_WALL15,bedroom 02,,False
468,3B_WALL14,bedroom 02,,False
468,3B_FLOOR16,bedroom 02,,False
468,3B_ROOF17,bedroom 02,,False
468,3B_WINDOW3,bedroom 03,North,True
468,3B_WALL5,bedroom 03,,False
468,3B_WALL4,bedroom 03,,False
468,3B_FLOOR6,bedroom 03,,False
468,3B_ROOF7,bedroom 03,,False
455,3B_DOOR0,living room,,False
455,3B_FLOOR1,living room,,False
455,3B_ROOF2,living room,,False
455,3B_WALL10,bathroom,South,True
455,3B_WINDOW9,bedroom 01,North,True
455,3B_WINDOW8,bedroom 01,East,True
455,3B_FLOOR11,bedroom 01,,False
455,3B_ROOF12,bedroom 01,,False
455,3B_WINDOW13,bedroom 02,East,True
455,3B_WINDOW14,bedroom 02,West,True
455,3B_WALL15,bedroom 02,,False
